(2, 2023.0)
(2, 2023.0)
(0, 2023.0)
(0, 2023.0)
(86, 2023.0)
(1, 2023.0)
(3, 2023.0)
(0, 2023.0)
(9, 2023.0)
(2, 2023.0)
(7, 2023.0)
(3, 2023.0)
(1, 2023.0)
(3, 2023.0)
(2, 2023.0)
(0, 2023.0)
(21, 2023.0)
(4, 2023.0)
(2, 2023.0)
(2, 2023.0)
(0, 2023.0)
(1, 2023.0)
(3, 2023.0)
(1, 2023.0)
(1, 2023.0)
(2, 2023.0)
(0, 2023.0)
(9, 2023.0)
(0, 2023.0)
(3, 2023.0)
(0, 2023.0)
(0, 2023.0)
(17, 2023.0)
(0, 2023.0)
(2, 2023.0)
(2, 2023.0)
(0, 2023.0)
(4, 2023.0)
(7, 2023.0)
(0, 2023.0)
(0, 2023.0)
(2, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(6, 2023.0)
(12, 2023.0)
(8, 2023.0)
(3, 2023.0)
(6, 2023.0)
(0, 2023.0)
(0, 2023.0)
(3, 2023.0)
(5, 2023.0)
(0, 2023.0)
(5, 2023.0)
(4, 2023.0)
(0, 2023.0)
(0, 2023.0)
(12, 2023.0)
(0, 2023.0)
(10, 2023.0)
(0, 2023.0)
(5, 2023.0)
(2, 2023.0)
(13, 2023.0)
(4, 2023.0)
(1, 2023.0)
(34, 2023.0)
(6, 2023.0)
(1, 2023.0)
(6, 2023.0)
(0, 2023.0)
(0, 2023.0)
(2, 2023.0)
(3, 2023.0)
(4, 2023.0)
(5, 2023.0)
(2, 2023.0)
(7, 2023.0)
(2, 2023.0)
(5, 2023.0)
(4, 2023.0)
(233, 2023.0)
(3, 2023.0)
(5, 2023.0)
(1, 2023.0)
(3, 2023.0)
(11, 2023.0)
(22, 2023.0)
(0, 2023.0)
(7, 2023.0)
(15, 2023.0)
(16, 2023.0)
(2, 2023.0)
(4, 2023.0)
(0, 2023.0)
(0, 2023.0)
(98, 2023.0)
(5, 2023.0)
(2, 2023.0)
(5, 2023.0)
(0, 2023.0)
(2, 2023.0)
(5, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(21, 2023.0)
(1, 2023.0)
(1, 2023.0)
(7, 2023.0)
(26, 2023.0)
(14, 2023.0)
(31, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(3, 2023.0)
(14, 2023.0)
(22, 2023.0)
(0, 2023.0)
(18, 2023.0)
(33, 2023.0)
(21, 2023.0)
(0, 2023.0)
(69, 2023.0)
(0, 2023.0)
(7, 2023.0)
(42, 2023.0)
(5, 2023.0)
(14, 2023.0)
(0, 2023.0)
(33, 2023.0)
(2, 2023.0)
(30, 2023.0)
(14, 2023.0)
(8, 2023.0)
(0, 2023.0)
(1, 2023.0)
(8, 2023.0)
(27, 2023.0)
(2, 2023.0)
(40, 2023.0)
(42, 2023.0)
(41, 2023.0)
(0, 2023.0)
(37, 2023.0)
(16, 2023.0)
(2, 2023.0)
(7, 2023.0)
(1, 2023.0)
(10, 2023.0)
(0, 2023.0)
(26, 2023.0)
(2, 2023.0)
(571, 2023.0)
(1, 2023.0)
(1, 2023.0)
(3, 2023.0)
(137, 2023.0)
(32, 2023.0)
(0, 2023.0)
(27, 2023.0)
(0, 2023.0)
(1, 2023.0)
(393, 2023.0)
(5, 2023.0)
(107, 2023.0)
(0, 2023.0)
(2, 2023.0)
(12, 2023.0)
(0, 2023.0)
(3, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(3, 2023.0)
(5, 2023.0)
(0, 2023.0)
(4, 2023.0)
(17, 2023.0)
(8, 2023.0)
(10, 2023.0)
(165, 2023.0)
(18, 2023.0)
(0, 2023.0)
(107, 2023.0)
(16, 2023.0)
(2, 2023.0)
(1, 2023.0)
(8, 2023.0)
(3, 2023.0)
(0, 2023.0)
(0, 2023.0)
(9, 2023.0)
(8, 2023.0)
(0, 2023.0)
(4, 2023.0)
(2, 2023.0)
(0, 2023.0)
(1, 2023.0)
(4, 2023.0)
(4, 2023.0)
(64, 2023.0)
(3, 2023.0)
(8, 2023.0)
(6, 2023.0)
(18, 2023.0)
(0, 2023.0)
(1, 2023.0)
(7, 2023.0)
(10, 2023.0)
(13, 2023.0)
(1, 2023.0)
(2, 2023.0)
(6, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(24, 2023.0)
(1, 2023.0)
(30, 2023.0)
(14, 2023.0)
(3, 2023.0)
(3, 2023.0)
(1, 2023.0)
(32, 2023.0)
(2, 2023.0)
(36, 2023.0)
(42, 2023.0)
(1, 2023.0)
(11, 2023.0)
(6, 2023.0)
(0, 2023.0)
(10, 2023.0)
(1, 2023.0)
(0, 2023.0)
(1, 2023.0)
(3, 2023.0)
(27, 2023.0)
(1, 2023.0)
(13, 2023.0)
(1, 2023.0)
(12, 2023.0)
(0, 2023.0)
(2, 2023.0)
(0, 2023.0)
(6, 2023.0)
(0, 2023.0)
(2, 2023.0)
(47, 2023.0)
(0, 2023.0)
(13, 2023.0)
(1, 2023.0)
(8, 2023.0)
(0, 2023.0)
(2, 2023.0)
(2, 2023.0)
(5, 2023.0)
(0, 2023.0)
(8, 2023.0)
(7, 2023.0)
(44, 2023.0)
(4, 2023.0)
(32, 2023.0)
(0, 2023.0)
(35, 2023.0)
(89, 2023.0)
(3, 2023.0)
(9, 2023.0)
(0, 2023.0)
(28, 2023.0)
(8, 2023.0)
(0, 2023.0)
(6, 2022.0)
(19, 2022.0)
(252, 2022.0)
(13, 2022.0)
(0, 2022.0)
(0, 2022.0)
(32, 2022.0)
(8, 2022.0)
(1, 2022.0)
(4, 2022.0)
(7, 2022.0)
(1, 2022.0)
(0, 2022.0)
(1, 2022.0)
(12, 2022.0)
(12, 2022.0)
(2, 2022.0)
(10, 2022.0)
(76, 2022.0)
(100, 2022.0)
(12, 2022.0)
(0, 2022.0)
(1, 2022.0)
(7, 2022.0)
(1, 2022.0)
(1, 2022.0)
(90, 2022.0)
(6, 2022.0)
(2, 2022.0)
(2, 2022.0)
(25, 2022.0)
(8, 2022.0)
(3, 2022.0)
(1, 2022.0)
(11, 2022.0)
(2, 2022.0)
(0, 2022.0)
(15, 2022.0)
(3, 2022.0)
(2, 2022.0)
(15, 2022.0)
(2, 2022.0)
(0, 2022.0)
(2, 2022.0)
(10, 2022.0)
(1, 2022.0)
(11, 2022.0)
(0, 2022.0)
(3, 2022.0)
(3, 2022.0)
(132, 2022.0)
(4, 2022.0)
(12, 2022.0)
(4, 2022.0)
(0, 2022.0)
(8, 2022.0)
(217, 2022.0)
(4, 2022.0)
(43, 2022.0)
(125, 2022.0)
(0, 2022.0)
(1, 2022.0)
(110, 2022.0)
(45, 2022.0)
(663, 2022.0)
(11, 2022.0)
(10, 2022.0)
(22, 2022.0)
(3, 2022.0)
(1, 2022.0)
(159, 2022.0)
(2, 2022.0)
(26, 2022.0)
(4, 2022.0)
(244, 2022.0)
(0, 2022.0)
(0, 2022.0)
(1, 2022.0)
(2, 2022.0)
(3, 2022.0)
(11, 2022.0)
(44, 2022.0)
(18, 2022.0)
(0, 2022.0)
(1, 2022.0)
(26, 2022.0)
(6, 2022.0)
(31, 2022.0)
(2, 2022.0)
(8, 2022.0)
(5, 2022.0)
(55, 2022.0)
(2, 2022.0)
(31, 2022.0)
(0, 2022.0)
(2, 2022.0)
(5, 2022.0)
(31, 2022.0)
(2, 2022.0)
(678, 2022.0)
(1, 2022.0)
(3, 2022.0)
(57, 2022.0)
(2, 2022.0)
(7, 2022.0)
(1, 2022.0)
(155, 2022.0)
(55, 2022.0)
(8, 2022.0)
(683, 2022.0)
(4, 2022.0)
(4, 2022.0)
(25, 2022.0)
(1, 2022.0)
(11, 2022.0)
(4, 2022.0)
(4, 2022.0)
(36, 2022.0)
(16, 2022.0)
(6, 2022.0)
(0, 2022.0)
(12, 2022.0)
(3, 2022.0)
(2, 2022.0)
(60, 2022.0)
(5, 2022.0)
(13, 2022.0)
(5, 2022.0)
(1, 2022.0)
(0, 2022.0)
(100, 2022.0)
(101, 2022.0)
(5, 2022.0)
(0, 2022.0)
(18, 2022.0)
(20, 2022.0)
(5, 2022.0)
(14, 2022.0)
(14, 2022.0)
(2, 2022.0)
(2, 2022.0)
(4, 2022.0)
(5, 2022.0)
(0, 2022.0)
(0, 2022.0)
(9, 2022.0)
(2, 2022.0)
(61, 2022.0)
(73, 2022.0)
(6, 2022.0)
(17, 2022.0)
(2, 2022.0)
(14, 2022.0)
(1, 2022.0)
(1, 2022.0)
(0, 2022.0)
(0, 2022.0)
(20, 2022.0)
(5, 2022.0)
(6, 2022.0)
(204, 2022.0)
(0, 2022.0)
(0, 2022.0)
(2, 2022.0)
(3, 2022.0)
(2, 2022.0)
(14, 2022.0)
(41, 2022.0)
(5, 2022.0)
(0, 2022.0)
(13, 2022.0)
(29, 2022.0)
(1, 2022.0)
(12, 2022.0)
(1, 2022.0)
(1, 2022.0)
(0, 2022.0)
(7, 2022.0)
(2, 2022.0)
(8, 2022.0)
(11, 2022.0)
(30, 2022.0)
(5, 2022.0)
(20, 2022.0)
(6, 2022.0)
(174, 2022.0)
(1, 2022.0)
(4, 2022.0)
(0, 2022.0)
(58, 2022.0)
(38, 2022.0)
(20, 2022.0)
(1, 2022.0)
(0, 2022.0)
(41, 2022.0)
(3, 2022.0)
(1, 2022.0)
(0, 2022.0)
(81, 2022.0)
(9, 2022.0)
(11, 2022.0)
(11, 2022.0)
(52, 2022.0)
(3, 2022.0)
(2, 2022.0)
(7, 2022.0)
(15, 2022.0)
(4, 2022.0)
(35, 2022.0)
(9, 2022.0)
(10, 2022.0)
(8, 2022.0)
(26, 2022.0)
(2, 2022.0)
(3, 2022.0)
(7, 2022.0)
(68, 2022.0)
(1, 2022.0)
(97, 2022.0)
(3, 2022.0)
(8, 2022.0)
(744, 2022.0)
(13, 2022.0)
(0, 2022.0)
(9, 2022.0)
(68, 2022.0)
(3, 2022.0)
(1, 2022.0)
(2, 2022.0)
(21, 2022.0)
(8, 2022.0)
(0, 2022.0)
(7, 2022.0)
(30, 2022.0)
(27, 2022.0)
(6, 2022.0)
(8, 2022.0)
(89, 2022.0)
(9, 2022.0)
(4, 2022.0)
(77, 2022.0)
(3, 2022.0)
(58, 2022.0)
(15, 2022.0)
(2, 2022.0)
(31, 2022.0)
(0, 2022.0)
(3, 2022.0)
(4, 2022.0)
(2, 2022.0)
(8, 2022.0)
(3, 2022.0)
(28, 2022.0)
(46, 2022.0)
(8, 2022.0)
(11, 2022.0)
(5, 2022.0)
(360, 2022.0)
(172, 2022.0)
(31, 2022.0)
(92, 2022.0)
(2, 2022.0)
(1, 2022.0)
(9, 2022.0)
(2, 2022.0)
(1, 2022.0)
(54, 2022.0)
(14, 2022.0)
(37, 2022.0)
(10, 2022.0)
(16, 2022.0)
(1, 2022.0)
(880, 2022.0)
(35, 2022.0)
(0, 2022.0)
(39, 2022.0)
(15, 2022.0)
(2, 2022.0)
(9, 2022.0)
(19, 2022.0)
(302, 2022.0)
(21, 2022.0)
(212, 2022.0)
(44, 2022.0)
(66, 2022.0)
(2038, 2022.0)
(12, 2022.0)
(129, 2022.0)
(34, 2022.0)
(11, 2022.0)
(681, 2022.0)
(11, 2022.0)
(2, 2022.0)
(0, 2022.0)
(14, 2022.0)
(34, 2022.0)
(16, 2022.0)
(0, 2022.0)
(9, 2022.0)
(0, 2022.0)
(0, 2022.0)
(29, 2022.0)
(12, 2022.0)
(26, 2022.0)
(2, 2022.0)
(3, 2022.0)
(24, 2022.0)
(6, 2022.0)
(5, 2022.0)
(17, 2022.0)
(47, 2022.0)
(0, 2022.0)
(32, 2022.0)
(17, 2022.0)
(4, 2022.0)
(0, 2022.0)
(24, 2022.0)
(13, 2022.0)
(21, 2022.0)
(89, 2022.0)
(1, 2022.0)
(56, 2022.0)
(20, 2022.0)
(439, 2022.0)
(0, 2022.0)
(38, 2022.0)
(5, 2022.0)
(1, 2022.0)
(2, 2022.0)
(8, 2022.0)
(18, 2022.0)
(0, 2022.0)
(1831, 2022.0)
(0, 2022.0)
(767, 2022.0)
(86, 2022.0)
(81, 2022.0)
(0, 2022.0)
(38, 2022.0)
(100, 2022.0)
(0, 2022.0)
(6, 2021.0)
(4, 2021.0)
(9, 2021.0)
(16, 2021.0)
(3, 2021.0)
(13, 2021.0)
(24, 2021.0)
(1, 2021.0)
(119, 2021.0)
(8, 2021.0)
(5, 2021.0)
(83, 2021.0)
(16, 2021.0)
(356, 2021.0)
(2, 2021.0)
(35, 2021.0)
(38, 2021.0)
(9, 2021.0)
(7, 2021.0)
(12, 2021.0)
(4, 2021.0)
(39, 2021.0)
(0, 2021.0)
(132, 2021.0)
(48, 2021.0)
(0, 2021.0)
(137, 2021.0)
(40, 2021.0)
(67, 2021.0)
(593, 2021.0)
(54, 2021.0)
(16, 2021.0)
(5, 2021.0)
(16, 2021.0)
(15, 2021.0)
(8, 2021.0)
(29, 2021.0)
(500, 2021.0)
(25, 2021.0)
(119, 2021.0)
(11, 2021.0)
(16, 2021.0)
(1, 2021.0)
(18, 2021.0)
(516, 2021.0)
(15, 2021.0)
(66, 2021.0)
(11, 2021.0)
(3, 2021.0)
(2, 2021.0)
(5, 2021.0)
(7, 2021.0)
(30, 2021.0)
(6, 2021.0)
(3, 2021.0)
(7, 2021.0)
(13, 2021.0)
(3, 2021.0)
(3, 2021.0)
(61, 2021.0)
(31, 2021.0)
(6, 2021.0)
(5, 2021.0)
(13, 2021.0)
(6, 2021.0)
(154, 2021.0)
(19, 2021.0)
(24, 2021.0)
(1, 2021.0)
(26, 2021.0)
(1, 2021.0)
(10, 2021.0)
(67, 2021.0)
(71, 2021.0)
(4, 2021.0)
(92, 2021.0)
(5, 2021.0)
(1, 2021.0)
(4, 2021.0)
(4, 2021.0)
(0, 2021.0)
(70, 2021.0)
(47, 2021.0)
(10, 2021.0)
(43, 2021.0)
(52, 2021.0)
(20, 2021.0)
(46, 2021.0)
(21, 2021.0)
(34, 2021.0)
(68, 2021.0)
(7, 2021.0)
(271, 2021.0)
(260, 2021.0)
(0, 2021.0)
(3, 2021.0)
(7, 2021.0)
(4, 2021.0)
(16, 2021.0)
(4, 2021.0)
(1, 2021.0)
(4, 2021.0)
(30, 2021.0)
(8, 2021.0)
(12, 2021.0)
(111, 2021.0)
(67, 2021.0)
(75, 2021.0)
(10, 2021.0)
(47, 2021.0)
(8, 2021.0)
(15, 2021.0)
(314, 2021.0)
(8, 2021.0)
(1, 2021.0)
(49, 2021.0)
(15, 2021.0)
(40, 2021.0)
(1489, 2021.0)
(0, 2021.0)
(178, 2021.0)
(4, 2021.0)
(24, 2021.0)
(7, 2021.0)
(1, 2021.0)
(47, 2021.0)
(28, 2021.0)
(22, 2021.0)
(35, 2021.0)
(41, 2021.0)
(17, 2021.0)
(19, 2021.0)
(15, 2021.0)
(133, 2021.0)
(316, 2021.0)
(51, 2021.0)
(13, 2021.0)
(64, 2021.0)
(13, 2021.0)
(3, 2021.0)
(70, 2021.0)
(66, 2021.0)
(563, 2021.0)
(90, 2021.0)
(22, 2021.0)
(68, 2021.0)
(8, 2021.0)
(0, 2021.0)
(30, 2021.0)
(18, 2021.0)
(46, 2021.0)
(42, 2021.0)
(4, 2021.0)
(3, 2021.0)
(22, 2021.0)
(6, 2021.0)
(25, 2021.0)
(208, 2021.0)
(4, 2021.0)
(22, 2021.0)
(93, 2021.0)
(343, 2021.0)
(6, 2021.0)
(1, 2021.0)
(18, 2021.0)
(26, 2021.0)
(15, 2021.0)
(51, 2021.0)
(37, 2021.0)
(4, 2021.0)
(48, 2021.0)
(4, 2021.0)
(302, 2021.0)
(12, 2021.0)
(156, 2021.0)
(36, 2021.0)
(1, 2021.0)
(16, 2021.0)
(144, 2021.0)
(13, 2021.0)
(61, 2021.0)
(70, 2021.0)
(4, 2021.0)
(6, 2021.0)
(5, 2021.0)
(86, 2021.0)
(6, 2021.0)
(223, 2021.0)
(8, 2021.0)
(8, 2021.0)
(1, 2021.0)
(18, 2021.0)
(41, 2021.0)
(9, 2021.0)
(57, 2021.0)
(25, 2021.0)
(9, 2021.0)
(215, 2021.0)
(83, 2021.0)
(12, 2021.0)
(489, 2021.0)
(2, 2021.0)
(16, 2021.0)
(11, 2021.0)
(7884, 2021.0)
(5, 2021.0)
(17, 2021.0)
(1164, 2021.0)
(144, 2021.0)
(44, 2021.0)
(351, 2021.0)
(7, 2021.0)
(26, 2021.0)
(98, 2021.0)
(85, 2021.0)
(35, 2021.0)
(155, 2021.0)
(883, 2021.0)
(172, 2021.0)
(7, 2020.0)
(159, 2020.0)
(4, 2020.0)
(11, 2020.0)
(0, 2020.0)
(0, 2020.0)
(158, 2020.0)
(743, 2020.0)
(50, 2020.0)
(15, 2020.0)
(137, 2020.0)
(3, 2020.0)
(0, 2020.0)
(18, 2020.0)
(39, 2020.0)
(4, 2020.0)
(32, 2020.0)
(10, 2020.0)
(100, 2020.0)
(43, 2020.0)
(10, 2020.0)
(458, 2020.0)
(38, 2020.0)
(139, 2020.0)
(334, 2020.0)
(1, 2020.0)
(13, 2020.0)
(6, 2020.0)
(38, 2020.0)
(235, 2020.0)
(2, 2020.0)
(21, 2020.0)
(35, 2020.0)
(15, 2020.0)
(397, 2020.0)
(65, 2020.0)
(4, 2020.0)
(11, 2020.0)
(19, 2020.0)
(360, 2020.0)
(287, 2020.0)
(6, 2020.0)
(7, 2020.0)
(487, 2020.0)
(51, 2020.0)
(127, 2020.0)
(104, 2020.0)
(7, 2020.0)
(1, 2020.0)
(32, 2020.0)
(1562, 2020.0)
(133, 2020.0)
(80, 2020.0)
(8, 2020.0)
(130, 2020.0)
(9, 2020.0)
(702, 2020.0)
(268, 2020.0)
(2, 2020.0)
(193, 2020.0)
(5, 2020.0)
(25, 2020.0)
(23, 2019.0)
(483, 2019.0)
(17, 2019.0)
(6, 2018.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(7, 2023.0)
(0, 2023.0)
(103, 2023.0)
(2, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(2, 2023.0)
(0, 2023.0)
(0, 2023.0)
(2, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(2, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(5, 2023.0)
(0, 2023.0)
(13, 2023.0)
(0, 2023.0)
(6, 2023.0)
(0, 2023.0)
(1, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(3, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(87, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(0, 2023.0)
(8, 2022.0)
(9, 2022.0)
(1, 2022.0)
(9, 2022.0)
(0, 2022.0)
(21, 2022.0)
(2, 2022.0)
(0, 2022.0)
(5, 2022.0)
(6, 2022.0)
(2, 2022.0)
(11, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(0, 2022.0)
(44, 2022.0)
(11, 2022.0)
(98, 2022.0)
(5, 2022.0)
(8, 2022.0)
(0, 2022.0)
(0, 2022.0)
(36, 2022.0)
(6, 2022.0)
(1, 2022.0)
(1, 2022.0)
(0, 2022.0)
(1, 2022.0)
(4, 2022.0)
(0, 2022.0)
(1, 2022.0)
(2, 2022.0)
(21, 2022.0)
